submission_id,key_p_is_for,timeSpent,trial_number,condition,correctness,RT
1292,square,7.898266666666666,7,congruent,correct,564
1292,square,7.898266666666666,8,congruent,correct,471
1292,square,7.898266666666666,9,congruent,correct,449
1292,square,7.898266666666666,10,congruent,correct,568
1292,square,7.898266666666666,11,incongruent,correct,528
1292,square,7.898266666666666,12,incongruent,correct,533
1292,square,7.898266666666666,13,incongruent,correct,535
1292,square,7.898266666666666,14,incongruent,correct,496
1292,square,7.898266666666666,15,incongruent,correct,491
1292,square,7.898266666666666,16,incongruent,correct,703
1292,square,7.898266666666666,17,incongruent,correct,472
1292,square,7.898266666666666,18,incongruent,correct,435
1292,square,7.898266666666666,19,incongruent,correct,426
1292,square,7.898266666666666,20,incongruent,correct,417
1292,square,7.898266666666666,1,congruent,correct,789
1292,square,7.898266666666666,2,congruent,correct,406
1292,square,7.898266666666666,3,incongruent,correct,476
1292,square,7.898266666666666,4,incongruent,correct,360
1292,square,7.898266666666666,5,congruent,correct,375
1292,square,7.898266666666666,6,congruent,correct,445
1292,square,7.898266666666666,7,congruent,correct,332
1292,square,7.898266666666666,8,incongruent,correct,468
1292,square,7.898266666666666,9,incongruent,correct,476
1292,square,7.898266666666666,10,incongruent,correct,414
1292,square,7.898266666666666,11,incongruent,correct,462
1292,square,7.898266666666666,12,congruent,correct,399
1292,square,7.898266666666666,13,incongruent,correct,724
1292,square,7.898266666666666,14,incongruent,correct,416
1292,square,7.898266666666666,15,incongruent,correct,635
1292,square,7.898266666666666,16,congruent,correct,406
1292,square,7.898266666666666,17,incongruent,correct,444
1292,square,7.898266666666666,18,incongruent,correct,500
1292,square,7.898266666666666,19,incongruent,correct,476
1292,square,7.898266666666666,20,incongruent,correct,1214
1292,square,7.898266666666666,21,incongruent,correct,453
1292,square,7.898266666666666,22,incongruent,correct,610
1292,square,7.898266666666666,23,incongruent,correct,539
1292,square,7.898266666666666,24,congruent,correct,560
1292,square,7.898266666666666,25,incongruent,correct,482
1292,square,7.898266666666666,26,incongruent,correct,460
1292,square,7.898266666666666,27,incongruent,correct,562
1292,square,7.898266666666666,28,congruent,correct,595
1292,square,7.898266666666666,29,incongruent,correct,467
1292,square,7.898266666666666,30,incongruent,correct,511
1292,square,7.898266666666666,31,congruent,correct,424
1292,square,7.898266666666666,32,congruent,correct,376
1292,square,7.898266666666666,33,congruent,correct,399
1292,square,7.898266666666666,34,incongruent,correct,501
1292,square,7.898266666666666,35,incongruent,correct,386
1292,square,7.898266666666666,36,congruent,correct,470
1292,square,7.898266666666666,37,incongruent,correct,450
1292,square,7.898266666666666,38,congruent,correct,337
1292,square,7.898266666666666,39,incongruent,correct,391
1292,square,7.898266666666666,40,incongruent,correct,410
1292,square,7.898266666666666,41,congruent,correct,413
1292,square,7.898266666666666,42,congruent,correct,355
1292,square,7.898266666666666,43,congruent,correct,363
1292,square,7.898266666666666,44,congruent,correct,362
1292,square,7.898266666666666,45,incongruent,correct,443
1292,square,7.898266666666666,46,congruent,correct,322
1292,square,7.898266666666666,47,incongruent,correct,483
1292,square,7.898266666666666,48,incongruent,correct,397
1292,square,7.898266666666666,49,incongruent,correct,554
1292,square,7.898266666666666,50,incongruent,correct,441
1292,square,7.898266666666666,51,congruent,correct,487
1292,square,7.898266666666666,52,incongruent,correct,516
1292,square,7.898266666666666,53,incongruent,correct,443
1292,square,7.898266666666666,54,congruent,correct,399
1292,square,7.898266666666666,55,incongruent,correct,451
1292,square,7.898266666666666,56,congruent,correct,418
1292,square,7.898266666666666,57,incongruent,correct,538
1292,square,7.898266666666666,58,congruent,correct,410
1292,square,7.898266666666666,59,incongruent,incorrect,324
1292,square,7.898266666666666,60,incongruent,correct,506
1292,square,7.898266666666666,61,congruent,correct,406
1292,square,7.898266666666666,62,incongruent,correct,452
1292,square,7.898266666666666,63,incongruent,correct,435
1292,square,7.898266666666666,64,incongruent,correct,540
1292,square,7.898266666666666,65,congruent,correct,393
1292,square,7.898266666666666,66,incongruent,correct,614
1292,square,7.898266666666666,67,congruent,correct,433
1292,square,7.898266666666666,68,congruent,correct,440
1292,square,7.898266666666666,69,congruent,correct,361
1292,square,7.898266666666666,70,incongruent,correct,446
1292,square,7.898266666666666,71,incongruent,correct,462
1292,square,7.898266666666666,72,congruent,correct,394
1292,square,7.898266666666666,73,congruent,correct,423
1292,square,7.898266666666666,74,incongruent,correct,364
1292,square,7.898266666666666,75,congruent,correct,360
1292,square,7.898266666666666,76,congruent,correct,389
1292,square,7.898266666666666,77,congruent,correct,340
1292,square,7.898266666666666,78,incongruent,correct,506
1292,square,7.898266666666666,79,incongruent,correct,465
1292,square,7.898266666666666,80,incongruent,correct,404
1292,square,7.898266666666666,81,congruent,correct,443
1292,square,7.898266666666666,82,incongruent,correct,414
1292,square,7.898266666666666,83,congruent,correct,411
1292,square,7.898266666666666,84,incongruent,correct,457
1292,square,7.898266666666666,85,incongruent,correct,476
1292,square,7.898266666666666,86,congruent,correct,412
1292,square,7.898266666666666,87,incongruent,correct,410
1292,square,7.898266666666666,88,incongruent,correct,399
1292,square,7.898266666666666,89,congruent,correct,332
1292,square,7.898266666666666,90,congruent,correct,373
1292,square,7.898266666666666,91,congruent,correct,371
1292,square,7.898266666666666,92,congruent,correct,399
1292,square,7.898266666666666,93,incongruent,correct,525
1292,square,7.898266666666666,94,incongruent,correct,459
1292,square,7.898266666666666,95,congruent,incorrect,400
1292,square,7.898266666666666,96,congruent,correct,460
1292,square,7.898266666666666,97,incongruent,correct,432
1292,square,7.898266666666666,98,congruent,correct,429
1292,square,7.898266666666666,99,congruent,correct,368
1292,square,7.898266666666666,100,incongruent,correct,484
1291,square,16.750233333333334,1,congruent,correct,11285
1291,square,16.750233333333334,2,congruent,correct,264
1291,square,16.750233333333334,3,incongruent,incorrect,307
1291,square,16.750233333333334,4,congruent,correct,325
1291,square,16.750233333333334,5,incongruent,incorrect,301
1291,square,16.750233333333334,6,incongruent,incorrect,423
1291,square,16.750233333333334,7,incongruent,correct,499
1291,square,16.750233333333334,8,congruent,correct,528
1291,square,16.750233333333334,9,incongruent,correct,566
1291,square,16.750233333333334,10,congruent,incorrect,507
1291,square,16.750233333333334,11,incongruent,correct,748
1291,square,16.750233333333334,12,incongruent,correct,447
1291,square,16.750233333333334,13,congruent,correct,511
1291,square,16.750233333333334,14,congruent,correct,448
1291,square,16.750233333333334,15,congruent,correct,351
1291,square,16.750233333333334,16,incongruent,correct,492
1291,square,16.750233333333334,17,congruent,correct,438
1291,square,16.750233333333334,18,congruent,correct,541
1291,square,16.750233333333334,19,incongruent,correct,546
1291,square,16.750233333333334,20,incongruent,correct,410
1291,square,16.750233333333334,1,congruent,correct,364
1291,square,16.750233333333334,2,incongruent,correct,450
1291,square,16.750233333333334,3,incongruent,correct,455
1291,square,16.750233333333334,4,congruent,correct,478
1291,square,16.750233333333334,5,incongruent,correct,622
1291,square,16.750233333333334,6,incongruent,correct,403
1291,square,16.750233333333334,7,congruent,correct,447
1291,square,16.750233333333334,8,congruent,correct,347
1291,square,16.750233333333334,9,congruent,correct,335
1291,square,16.750233333333334,10,congruent,correct,335
1291,square,16.750233333333334,11,congruent,correct,332
1291,square,16.750233333333334,12,congruent,correct,452
1291,square,16.750233333333334,13,congruent,correct,364
1291,square,16.750233333333334,14,congruent,correct,485
1291,square,16.750233333333334,15,incongruent,correct,490
1291,square,16.750233333333334,16,congruent,correct,495
1291,square,16.750233333333334,17,incongruent,incorrect,372
1291,square,16.750233333333334,18,incongruent,correct,541
1291,square,16.750233333333334,19,congruent,correct,398
1291,square,16.750233333333334,20,congruent,correct,412
1291,square,16.750233333333334,21,incongruent,correct,465
1291,square,16.750233333333334,22,congruent,correct,611
1291,square,16.750233333333334,23,incongruent,correct,448
1291,square,16.750233333333334,24,incongruent,correct,411
1291,square,16.750233333333334,25,incongruent,correct,462
1291,square,16.750233333333334,26,incongruent,correct,625
1291,square,16.750233333333334,27,congruent,correct,396
1291,square,16.750233333333334,28,congruent,correct,380
1291,square,16.750233333333334,29,congruent,correct,359
1291,square,16.750233333333334,30,congruent,correct,377
1291,square,16.750233333333334,31,congruent,correct,282
1291,square,16.750233333333334,32,incongruent,incorrect,397
1291,square,16.750233333333334,33,incongruent,correct,538
1291,square,16.750233333333334,34,congruent,correct,424
1291,square,16.750233333333334,35,incongruent,correct,433
1291,square,16.750233333333334,36,congruent,correct,448
1291,square,16.750233333333334,37,incongruent,correct,430
1291,square,16.750233333333334,38,congruent,correct,426
1291,square,16.750233333333334,39,incongruent,correct,394
1291,square,16.750233333333334,40,incongruent,correct,473
1291,square,16.750233333333334,41,incongruent,correct,438
1291,square,16.750233333333334,42,incongruent,correct,365
1291,square,16.750233333333334,43,incongruent,correct,490
1291,square,16.750233333333334,44,incongruent,correct,345
1291,square,16.750233333333334,45,congruent,correct,422
1291,square,16.750233333333334,46,incongruent,correct,547
1291,square,16.750233333333334,47,incongruent,correct,499
1291,square,16.750233333333334,48,congruent,correct,522
1291,square,16.750233333333334,49,incongruent,correct,556
1291,square,16.750233333333334,50,incongruent,correct,461
1291,square,16.750233333333334,51,incongruent,correct,513
1291,square,16.750233333333334,52,incongruent,correct,513
1291,square,16.750233333333334,53,incongruent,correct,532
1291,square,16.750233333333334,54,congruent,correct,476
1291,square,16.750233333333334,55,congruent,correct,365
1291,square,16.750233333333334,56,incongruent,correct,506
1291,square,16.750233333333334,57,incongruent,correct,457
1291,square,16.750233333333334,58,congruent,correct,388
1291,square,16.750233333333334,59,congruent,correct,410
1291,square,16.750233333333334,60,incongruent,correct,393
1291,square,16.750233333333334,61,congruent,correct,377
1291,square,16.750233333333334,62,incongruent,incorrect,305
1291,square,16.750233333333334,63,incongruent,correct,496
1291,square,16.750233333333334,64,congruent,correct,396
1291,square,16.750233333333334,65,congruent,correct,335
1291,square,16.750233333333334,66,incongruent,correct,441
1291,square,16.750233333333334,67,congruent,correct,363
1291,square,16.750233333333334,68,incongruent,correct,393
1291,square,16.750233333333334,69,incongruent,correct,579
1291,square,16.750233333333334,70,congruent,correct,482
1291,square,16.750233333333334,71,congruent,correct,361
1291,square,16.750233333333334,72,congruent,correct,399
1291,square,16.750233333333334,73,incongruent,incorrect,325
1291,square,16.750233333333334,74,congruent,correct,504
1291,square,16.750233333333334,75,incongruent,correct,399
1291,square,16.750233333333334,76,congruent,correct,371
1291,square,16.750233333333334,77,congruent,correct,393
1291,square,16.750233333333334,78,congruent,correct,368
1291,square,16.750233333333334,79,incongruent,correct,502
1291,square,16.750233333333334,80,congruent,correct,447
1291,square,16.750233333333334,81,congruent,correct,433
1291,square,16.750233333333334,82,incongruent,incorrect,394
1291,square,16.750233333333334,83,incongruent,correct,478
1291,square,16.750233333333334,84,incongruent,correct,390
1291,square,16.750233333333334,85,incongruent,correct,499
1291,square,16.750233333333334,86,incongruent,correct,356
1291,square,16.750233333333334,87,congruent,correct,405
1291,square,16.750233333333334,88,congruent,correct,373
1291,square,16.750233333333334,89,congruent,correct,387
1291,square,16.750233333333334,90,incongruent,incorrect,349
1291,square,16.750233333333334,91,incongruent,correct,471
1291,square,16.750233333333334,92,congruent,correct,446
1291,square,16.750233333333334,93,incongruent,correct,443
1291,square,16.750233333333334,94,incongruent,correct,436
1291,square,16.750233333333334,95,incongruent,correct,507
1291,square,16.750233333333334,96,congruent,correct,417
1291,square,16.750233333333334,97,incongruent,correct,470
1291,square,16.750233333333334,98,incongruent,correct,391
1291,square,16.750233333333334,99,incongruent,correct,446
1291,square,16.750233333333334,100,incongruent,correct,405
1290,circle,11.09875,1,congruent,correct,1133
1290,circle,11.09875,2,congruent,correct,492
1290,circle,11.09875,3,incongruent,correct,732
1290,circle,11.09875,4,incongruent,correct,742
1290,circle,11.09875,5,congruent,correct,507
1290,circle,11.09875,6,congruent,correct,441
1290,circle,11.09875,7,incongruent,correct,601
1290,circle,11.09875,8,incongruent,correct,487
1290,circle,11.09875,9,congruent,correct,802
1290,circle,11.09875,10,incongruent,correct,587
1290,circle,11.09875,11,incongruent,correct,504
1290,circle,11.09875,12,incongruent,correct,462
1290,circle,11.09875,13,congruent,correct,588
1290,circle,11.09875,14,congruent,correct,467
1290,circle,11.09875,15,incongruent,correct,548
1290,circle,11.09875,16,congruent,correct,621
1290,circle,11.09875,17,incongruent,correct,458
1290,circle,11.09875,18,congruent,correct,503
1290,circle,11.09875,19,congruent,correct,469
1290,circle,11.09875,20,incongruent,correct,500
1290,circle,11.09875,1,congruent,correct,523
1290,circle,11.09875,2,incongruent,correct,441
1290,circle,11.09875,3,incongruent,correct,474
1290,circle,11.09875,4,incongruent,correct,458
1290,circle,11.09875,5,incongruent,correct,403
1290,circle,11.09875,6,incongruent,correct,415
1290,circle,11.09875,7,incongruent,correct,380
1290,circle,11.09875,8,incongruent,correct,546
1290,circle,11.09875,9,congruent,correct,485
1290,circle,11.09875,10,incongruent,correct,421
1290,circle,11.09875,11,incongruent,correct,479
1290,circle,11.09875,12,incongruent,correct,477
1290,circle,11.09875,13,congruent,correct,458
1290,circle,11.09875,14,congruent,correct,441
1290,circle,11.09875,15,incongruent,correct,602
1290,circle,11.09875,16,congruent,correct,377
1290,circle,11.09875,17,congruent,correct,442
1290,circle,11.09875,18,congruent,correct,449
1290,circle,11.09875,19,incongruent,correct,506
1290,circle,11.09875,20,congruent,correct,448
1290,circle,11.09875,21,incongruent,correct,511
1290,circle,11.09875,22,incongruent,correct,456
1290,circle,11.09875,23,incongruent,correct,446
1290,circle,11.09875,24,incongruent,correct,381
1290,circle,11.09875,25,congruent,correct,491
1290,circle,11.09875,26,incongruent,correct,705
1290,circle,11.09875,27,congruent,correct,409
1290,circle,11.09875,28,congruent,correct,420
1290,circle,11.09875,29,congruent,correct,479
1290,circle,11.09875,30,incongruent,correct,458
1290,circle,11.09875,31,incongruent,correct,537
1290,circle,11.09875,32,incongruent,correct,483
1290,circle,11.09875,33,congruent,correct,469
1290,circle,11.09875,34,incongruent,correct,464
1290,circle,11.09875,35,incongruent,correct,464
1290,circle,11.09875,36,incongruent,correct,522
1290,circle,11.09875,37,incongruent,correct,453
1290,circle,11.09875,38,incongruent,correct,435
1290,circle,11.09875,39,congruent,correct,411
1290,circle,11.09875,40,incongruent,correct,429
1290,circle,11.09875,41,incongruent,correct,502
1290,circle,11.09875,42,incongruent,correct,424
1290,circle,11.09875,43,incongruent,correct,449
1290,circle,11.09875,44,incongruent,correct,471
1290,circle,11.09875,45,incongruent,correct,430
1290,circle,11.09875,46,incongruent,correct,437
1290,circle,11.09875,47,congruent,correct,427
1290,circle,11.09875,48,incongruent,correct,453
1290,circle,11.09875,49,incongruent,correct,398
1290,circle,11.09875,50,congruent,correct,448
1290,circle,11.09875,51,incongruent,correct,485
1290,circle,11.09875,52,congruent,correct,433
1290,circle,11.09875,53,congruent,correct,401
1290,circle,11.09875,54,incongruent,correct,450
1290,circle,11.09875,55,incongruent,correct,526
1290,circle,11.09875,56,congruent,correct,467
1290,circle,11.09875,57,incongruent,correct,476
1290,circle,11.09875,58,congruent,correct,576
1290,circle,11.09875,59,incongruent,correct,466
1290,circle,11.09875,60,incongruent,correct,497
1290,circle,11.09875,61,congruent,correct,450
1290,circle,11.09875,62,congruent,correct,528
1290,circle,11.09875,63,congruent,correct,453
1290,circle,11.09875,64,incongruent,correct,448
1290,circle,11.09875,65,congruent,correct,510
1290,circle,11.09875,66,congruent,correct,430
1290,circle,11.09875,67,congruent,correct,451
1290,circle,11.09875,68,congruent,correct,406
1290,circle,11.09875,69,incongruent,correct,474
1290,circle,11.09875,70,incongruent,correct,428
1290,circle,11.09875,71,incongruent,correct,451
1290,circle,11.09875,72,congruent,correct,484
1290,circle,11.09875,73,congruent,correct,477
1290,circle,11.09875,74,incongruent,correct,512
1290,circle,11.09875,75,incongruent,correct,553
1290,circle,11.09875,76,congruent,correct,512
1290,circle,11.09875,77,incongruent,correct,499
1290,circle,11.09875,78,incongruent,correct,487
1290,circle,11.09875,79,incongruent,correct,482
1290,circle,11.09875,80,incongruent,correct,487
1290,circle,11.09875,81,incongruent,correct,459
1290,circle,11.09875,82,congruent,correct,434
1290,circle,11.09875,83,incongruent,correct,527
1290,circle,11.09875,84,congruent,correct,473
1290,circle,11.09875,85,congruent,correct,412
1290,circle,11.09875,86,congruent,correct,568
1290,circle,11.09875,87,incongruent,correct,479
1290,circle,11.09875,88,congruent,correct,567
1290,circle,11.09875,89,congruent,correct,376
1290,circle,11.09875,90,incongruent,correct,572
1290,circle,11.09875,91,congruent,correct,389
1290,circle,11.09875,92,incongruent,correct,500
1290,circle,11.09875,93,incongruent,correct,415
1290,circle,11.09875,94,congruent,correct,390
1290,circle,11.09875,95,congruent,correct,443
1290,circle,11.09875,96,congruent,correct,421
1290,circle,11.09875,97,congruent,correct,376
1290,circle,11.09875,98,congruent,correct,454
1290,circle,11.09875,99,congruent,correct,434
1290,circle,11.09875,100,incongruent,correct,460
1289,circle,6.421,1,congruent,correct,1477
1289,circle,6.421,2,congruent,correct,643
1289,circle,6.421,3,incongruent,correct,622
1289,circle,6.421,4,congruent,correct,509
1289,circle,6.421,5,congruent,correct,445
1289,circle,6.421,6,incongruent,correct,578
1289,circle,6.421,7,congruent,correct,449
1289,circle,6.421,8,congruent,correct,471
1289,circle,6.421,9,incongruent,correct,483
1289,circle,6.421,10,incongruent,correct,525
1289,circle,6.421,11,congruent,correct,468
1289,circle,6.421,12,congruent,correct,449
1289,circle,6.421,13,incongruent,correct,384
1289,circle,6.421,14,incongruent,correct,444
1289,circle,6.421,15,congruent,correct,439
1289,circle,6.421,16,incongruent,correct,450
1289,circle,6.421,17,incongruent,correct,379
1289,circle,6.421,18,incongruent,correct,396
1289,circle,6.421,19,congruent,correct,509
1289,circle,6.421,20,congruent,correct,428
1289,circle,6.421,1,incongruent,correct,509
1289,circle,6.421,2,incongruent,correct,417
1289,circle,6.421,3,incongruent,correct,339
1289,circle,6.421,4,incongruent,correct,468
1289,circle,6.421,5,incongruent,correct,419
1289,circle,6.421,6,congruent,correct,448
1289,circle,6.421,7,congruent,correct,390
1289,circle,6.421,8,congruent,correct,376
1289,circle,6.421,9,incongruent,correct,502
1289,circle,6.421,10,congruent,correct,455
1289,circle,6.421,11,incongruent,correct,562
1289,circle,6.421,12,incongruent,correct,432
1289,circle,6.421,13,incongruent,correct,405
1289,circle,6.421,14,congruent,correct,432
1289,circle,6.421,15,congruent,correct,426
1289,circle,6.421,16,incongruent,correct,514
1289,circle,6.421,17,incongruent,correct,471
1289,circle,6.421,18,congruent,correct,770
1289,circle,6.421,19,incongruent,correct,406
1289,circle,6.421,20,incongruent,correct,438
1289,circle,6.421,21,congruent,correct,673
1289,circle,6.421,22,congruent,correct,559
1289,circle,6.421,23,congruent,correct,537
1289,circle,6.421,24,congruent,correct,382
1289,circle,6.421,25,incongruent,correct,426
1289,circle,6.421,26,congruent,correct,412
1289,circle,6.421,27,incongruent,correct,586
1289,circle,6.421,28,congruent,correct,425
1289,circle,6.421,29,congruent,correct,401
1289,circle,6.421,30,incongruent,correct,489
1289,circle,6.421,31,incongruent,correct,419
1289,circle,6.421,32,congruent,correct,585
1289,circle,6.421,33,congruent,correct,500
1289,circle,6.421,34,congruent,correct,419
1289,circle,6.421,35,incongruent,correct,418
1289,circle,6.421,36,congruent,correct,417
1289,circle,6.421,37,congruent,correct,444
1289,circle,6.421,38,congruent,correct,992
1289,circle,6.421,39,congruent,correct,485
1289,circle,6.421,40,incongruent,correct,477
1289,circle,6.421,41,incongruent,correct,422
1289,circle,6.421,42,congruent,correct,434
1289,circle,6.421,43,congruent,correct,424
1289,circle,6.421,44,incongruent,correct,450
1289,circle,6.421,45,congruent,correct,704
1289,circle,6.421,46,congruent,correct,372
1289,circle,6.421,47,congruent,correct,292
1289,circle,6.421,48,congruent,correct,359
1289,circle,6.421,49,congruent,correct,382
1289,circle,6.421,50,congruent,correct,369
1289,circle,6.421,51,congruent,correct,414
1289,circle,6.421,52,incongruent,correct,585
1289,circle,6.421,53,incongruent,correct,457
1289,circle,6.421,54,incongruent,correct,381
1289,circle,6.421,55,incongruent,correct,440
1289,circle,6.421,56,congruent,correct,419
1289,circle,6.421,57,congruent,correct,360
1289,circle,6.421,58,congruent,correct,378
1289,circle,6.421,59,incongruent,correct,485
1289,circle,6.421,60,incongruent,correct,379
1289,circle,6.421,61,incongruent,correct,458
1289,circle,6.421,62,incongruent,correct,429
1289,circle,6.421,63,incongruent,correct,423
1289,circle,6.421,64,congruent,correct,449
1289,circle,6.421,65,congruent,correct,353
1289,circle,6.421,66,incongruent,correct,486
1289,circle,6.421,67,congruent,correct,558
1289,circle,6.421,68,incongruent,correct,491
1289,circle,6.421,69,congruent,correct,618
1289,circle,6.421,70,congruent,correct,470
1289,circle,6.421,71,incongruent,correct,414
1289,circle,6.421,72,congruent,correct,521
1289,circle,6.421,73,congruent,correct,451
1289,circle,6.421,74,congruent,correct,773
1289,circle,6.421,75,incongruent,correct,454
1289,circle,6.421,76,incongruent,correct,423
1289,circle,6.421,77,congruent,correct,624
1289,circle,6.421,78,incongruent,correct,463
1289,circle,6.421,79,congruent,correct,358
1289,circle,6.421,80,congruent,correct,402
1289,circle,6.421,81,incongruent,correct,444
1289,circle,6.421,82,incongruent,correct,356
1289,circle,6.421,83,incongruent,correct,360
1289,circle,6.421,84,incongruent,correct,405
1289,circle,6.421,85,incongruent,correct,430
1289,circle,6.421,86,incongruent,correct,418
1289,circle,6.421,87,congruent,correct,453
1289,circle,6.421,88,congruent,correct,391
1289,circle,6.421,89,incongruent,correct,461
1289,circle,6.421,90,congruent,correct,582
1289,circle,6.421,91,incongruent,correct,466
1289,circle,6.421,92,congruent,correct,345
1289,circle,6.421,93,congruent,correct,433
1289,circle,6.421,94,congruent,correct,362
1289,circle,6.421,95,congruent,correct,366
1289,circle,6.421,96,congruent,correct,418
1289,circle,6.421,97,incongruent,correct,429
1289,circle,6.421,98,congruent,correct,452
1289,circle,6.421,99,congruent,correct,370
1289,circle,6.421,100,incongruent,correct,466
1288,circle,7.56115,1,incongruent,incorrect,527
1288,circle,7.56115,2,incongruent,correct,705
1288,circle,7.56115,3,incongruent,correct,601
1288,circle,7.56115,4,congruent,correct,533
1288,circle,7.56115,5,congruent,correct,889
1288,circle,7.56115,6,congruent,correct,468
1288,circle,7.56115,7,congruent,correct,686
1288,circle,7.56115,8,congruent,correct,551
1288,circle,7.56115,9,incongruent,correct,494
1288,circle,7.56115,10,congruent,correct,452
1288,circle,7.56115,11,incongruent,incorrect,350
1288,circle,7.56115,12,congruent,correct,571
1288,circle,7.56115,13,congruent,correct,409
1288,circle,7.56115,14,incongruent,correct,550
1288,circle,7.56115,15,incongruent,correct,451
1288,circle,7.56115,16,congruent,correct,504
1288,circle,7.56115,17,incongruent,correct,461
1288,circle,7.56115,18,congruent,correct,425
1288,circle,7.56115,19,congruent,correct,319
1288,circle,7.56115,20,congruent,correct,312
1288,circle,7.56115,1,congruent,correct,436
1288,circle,7.56115,2,congruent,correct,277
1288,circle,7.56115,3,incongruent,incorrect,346
1288,circle,7.56115,4,incongruent,correct,479
1288,circle,7.56115,5,congruent,correct,442
1288,circle,7.56115,6,incongruent,correct,441
1288,circle,7.56115,7,congruent,correct,471
1288,circle,7.56115,8,congruent,correct,474
1288,circle,7.56115,9,incongruent,incorrect,334
1288,circle,7.56115,10,congruent,correct,478
1288,circle,7.56115,11,incongruent,incorrect,349
1288,circle,7.56115,12,incongruent,correct,441
1288,circle,7.56115,13,incongruent,correct,448
1288,circle,7.56115,14,incongruent,correct,423
1288,circle,7.56115,15,incongruent,correct,366
1288,circle,7.56115,16,congruent,correct,530
1288,circle,7.56115,17,congruent,correct,471
1288,circle,7.56115,18,incongruent,correct,429
1288,circle,7.56115,19,congruent,correct,334
1288,circle,7.56115,20,incongruent,correct,401
1288,circle,7.56115,21,incongruent,correct,410
1288,circle,7.56115,22,congruent,correct,442
1288,circle,7.56115,23,congruent,correct,375
1288,circle,7.56115,24,congruent,correct,407
1288,circle,7.56115,25,incongruent,correct,485
1288,circle,7.56115,26,incongruent,correct,491
1288,circle,7.56115,27,congruent,correct,430
1288,circle,7.56115,28,congruent,correct,364
1288,circle,7.56115,29,congruent,correct,337
1288,circle,7.56115,30,incongruent,correct,453
1288,circle,7.56115,31,congruent,correct,383
1288,circle,7.56115,32,congruent,correct,353
1288,circle,7.56115,33,incongruent,correct,432
1288,circle,7.56115,34,incongruent,correct,371
1288,circle,7.56115,35,congruent,correct,373
1288,circle,7.56115,36,congruent,correct,340
1288,circle,7.56115,37,congruent,correct,324
1288,circle,7.56115,38,congruent,correct,351
1288,circle,7.56115,39,incongruent,correct,414
1288,circle,7.56115,40,incongruent,correct,393
1288,circle,7.56115,41,incongruent,correct,424
1288,circle,7.56115,42,incongruent,correct,423
1288,circle,7.56115,43,congruent,correct,490
1288,circle,7.56115,44,congruent,correct,352
1288,circle,7.56115,45,congruent,correct,337
1288,circle,7.56115,46,incongruent,correct,441
1288,circle,7.56115,47,congruent,correct,446
1288,circle,7.56115,48,congruent,correct,355
1288,circle,7.56115,49,congruent,correct,338
1288,circle,7.56115,50,congruent,correct,367
1288,circle,7.56115,51,congruent,correct,381
1288,circle,7.56115,52,congruent,correct,339
1288,circle,7.56115,53,congruent,correct,321
1288,circle,7.56115,54,incongruent,incorrect,352
1288,circle,7.56115,55,congruent,correct,392
1288,circle,7.56115,56,incongruent,correct,421
1288,circle,7.56115,57,incongruent,correct,383
1288,circle,7.56115,58,congruent,correct,386
1288,circle,7.56115,59,incongruent,incorrect,399
1288,circle,7.56115,60,congruent,correct,350
1288,circle,7.56115,61,congruent,correct,407
1288,circle,7.56115,62,congruent,correct,378
1288,circle,7.56115,63,congruent,correct,321
1288,circle,7.56115,64,congruent,correct,423
1288,circle,7.56115,65,congruent,correct,345
1288,circle,7.56115,66,incongruent,incorrect,325
1288,circle,7.56115,67,incongruent,correct,475
1288,circle,7.56115,68,incongruent,incorrect,424
1288,circle,7.56115,69,congruent,correct,449
1288,circle,7.56115,70,incongruent,correct,448
1288,circle,7.56115,71,incongruent,correct,497
1288,circle,7.56115,72,congruent,correct,396
1288,circle,7.56115,73,incongruent,correct,478
1288,circle,7.56115,74,congruent,correct,395
1288,circle,7.56115,75,incongruent,correct,495
1288,circle,7.56115,76,congruent,correct,479
1288,circle,7.56115,77,incongruent,correct,480
1288,circle,7.56115,78,congruent,correct,394
1288,circle,7.56115,79,congruent,correct,422
1288,circle,7.56115,80,congruent,correct,375
1288,circle,7.56115,81,incongruent,correct,388
1288,circle,7.56115,82,congruent,correct,390
1288,circle,7.56115,83,congruent,correct,377
1288,circle,7.56115,84,congruent,correct,310
1288,circle,7.56115,85,congruent,correct,342
1288,circle,7.56115,86,congruent,correct,329
1288,circle,7.56115,87,congruent,correct,318
1288,circle,7.56115,88,incongruent,incorrect,376
1288,circle,7.56115,89,congruent,correct,404
1288,circle,7.56115,90,congruent,correct,371
1288,circle,7.56115,91,congruent,correct,418
1288,circle,7.56115,92,congruent,correct,368
1288,circle,7.56115,93,incongruent,correct,429
1288,circle,7.56115,94,incongruent,correct,466
1288,circle,7.56115,95,congruent,correct,423
1288,circle,7.56115,96,congruent,correct,394
1288,circle,7.56115,97,congruent,correct,365
1288,circle,7.56115,98,incongruent,correct,485
1288,circle,7.56115,99,congruent,correct,499
1288,circle,7.56115,100,congruent,correct,383
1287,square,8.4362,1,incongruent,correct,2418
1287,square,8.4362,2,congruent,correct,618
1287,square,8.4362,3,congruent,correct,529
1287,square,8.4362,4,congruent,correct,467
1287,square,8.4362,5,congruent,correct,344
1287,square,8.4362,6,congruent,correct,424
1287,square,8.4362,7,congruent,correct,306
1287,square,8.4362,8,congruent,correct,490
1287,square,8.4362,9,congruent,correct,342
