participant,lexicality,spelling,button,response,accuracy,previous_accuracy,rt,nletters,CELEX_frequency
73,W,hour,2,W,1,1,504,4,2867
73,W,hours,2,W,1,0,501,5,3881
73,N,hulsy,1,N,1,1,1123,5,0
73,W,human,2,W,1,1,609,5,5440
73,W,hundred,2,W,1,1,532,7,3568
73,N,hunflads,1,N,1,1,812,8,0
73,N,huppies,2,W,0,1,536,7,0
73,N,inbust,1,N,1,1,666,6,0
73,N,insones,1,N,1,0,932,7,0
73,W,instead,2,W,1,1,644,7,3028
73,W,involved,2,W,1,1,740,8,2704
73,N,iplate,1,N,1,0,608,6,0
73,N,isher,2,W,0,0,606,5,0
73,N,ision,1,N,1,0,1322,5,0
73,N,jast,1,N,1,1,540,4,0
73,N,jaughts,1,N,1,1,1043,7,0
73,N,juiring,1,N,1,1,890,7,0
73,N,kempian,1,N,1,1,763,7,0
73,W,kept,2,W,1,0,505,4,3750
73,N,khala,2,W,0,1,800,5,0
73,N,khandles,1,N,1,1,716,8,0
73,W,kind,2,W,1,1,463,4,8005
73,W,know,2,W,1,1,507,4,24352
73,W,known,2,W,1,0,498,5,4560
73,N,laf,1,N,1,1,708,3,0
73,N,lape,1,N,1,0,955,4,0
73,W,large,2,W,1,0,456,5,6638
73,N,lasits,1,N,1,1,981,6,0
73,W,late,2,W,1,1,539,4,3648
73,W,lay,2,W,1,1,660,3,2800
73,N,leckosks,1,N,1,1,665,8,0
73,W,led,2,W,1,1,879,3,2440
73,W,level,2,W,1,1,647,5,3433
73,W,light,2,W,1,1,674,5,5153
73,W,likely,2,W,1,1,708,6,3278
73,N,limetinge,1,N,1,1,1064,9,0
73,N,lisedess,1,N,1,1,681,8,0
73,W,lives,2,W,1,0,570,5,2371
73,W,living,2,W,1,1,531,6,4034
73,W,local,2,W,1,1,484,5,4450
73,N,lombled,1,N,1,1,649,7,0
73,W,london,2,W,1,1,501,6,5368
73,W,long,2,W,1,1,450,4,13889
73,W,longer,2,W,1,1,459,6,4109
73,W,looked,2,W,1,0,458,6,9120
73,N,lornbints,1,N,1,0,739,9,0
73,N,lotawn,1,N,1,1,863,6,0
73,W,love,2,W,1,1,485,4,6321
73,N,lovoe,1,N,1,1,913,5,0
73,W,low,2,W,1,1,516,3,2536
73,N,lufic,1,N,1,0,805,5,0
73,N,maffice,1,N,1,1,1405,7,0
73,N,maglide,1,N,1,1,734,7,0
73,W,main,2,W,1,1,673,4,3459
73,W,major,2,W,1,1,578,5,3322
73,W,making,2,W,1,1,531,6,4913
73,N,malms,1,N,1,1,717,5,0
73,N,mangly,1,N,1,1,1004,6,0
73,N,martikes,1,N,1,1,663,8,0
73,N,maves,1,N,1,1,553,5,0
73,N,mavi,1,N,1,1,886,4,0
73,W,may,2,W,1,1,471,3,18544
73,W,members,2,W,1,1,905,7,3700
73,W,men,2,W,1,1,483,3,11745
73,W,met,2,W,1,1,555,3,2650
73,W,met.,1,N,0,1,915,4,2652
73,N,micceed,1,N,1,1,859,7,0
73,W,middle,2,W,1,0,545,6,2737
73,N,mifed,1,N,1,1,596,5,0
73,N,milack,1,N,1,1,617,6,0
73,W,miles,2,W,1,1,467,5,2455
73,W,million,2,W,1,0,483,7,3518
73,N,minching,1,N,1,1,962,8,0
73,N,minsy,1,N,1,0,541,5,0
73,W,minutes,2,W,1,1,564,7,3829
73,N,mirt,1,N,1,1,980,4,0
73,N,misprolt,1,N,1,0,965,8,0
73,N,misspeaf,1,N,1,1,742,8,0
73,N,mithe,1,N,1,1,590,5,0
73,W,modern,2,W,1,1,507,6,2992
73,N,moroste,1,N,1,0,762,7,0
73,N,moughs,1,N,1,1,594,6,0
73,W,move,2,W,1,1,496,4,3314
73,W,much,2,W,1,1,585,4,21286
73,W,music,2,W,1,0,555,5,2391
73,W,must,2,W,1,0,445,4,16520
73,W,nature,2,W,1,1,568,6,3353
73,W,nearly,2,W,1,1,498,6,2465
73,W,needed,2,W,1,0,525,6,2755
73,W,needs,2,W,1,0,466,5,2940
73,N,nerror,1,N,1,1,580,6,0
73,W,never,2,W,1,1,539,5,16068
73,W,new,2,W,1,0,1245,3,19011
73,W,next,2,W,1,1,438,4,8171
73,W,nice,2,W,1,1,659,4,2528
73,W,night,2,W,1,1,460,5,7671
73,N,niglip,1,N,1,1,1545,6,0
73,N,nintings,1,N,1,1,700,8,0
73,N,nistoi,1,N,1,1,564,6,0
73,W,north,2,W,1,1,476,5,2579
73,W,nuclear,2,W,1,1,610,7,2767
73,W,number,2,W,1,1,609,6,5715
73,N,oards,1,N,1,1,524,5,0
73,W,often,2,W,1,1,528,5,8409
73,W,one,2,W,1,1,620,3,61857
73,N,onlam,1,N,1,1,663,5,0
73,W,open,2,W,1,1,481,4,5291
73,N,outflay,1,N,1,1,1099,7,0
73,W,outside,2,W,1,0,432,7,4573
73,N,pafts,1,N,1,1,611,5,0
73,N,palljord,1,N,1,1,848,8,0
73,N,papit,1,N,1,0,1147,5,0
73,W,parents,2,W,1,0,707,7,4413
73,W,party,2,W,1,1,692,5,6669
73,W,past,2,W,1,1,616,4,4922
73,W,pay,2,W,1,1,544,3,3399
73,N,paybods,1,N,1,1,809,7,0
73,W,person,2,W,1,1,824,6,4090
73,N,pesgert,1,N,1,1,659,7,0
73,N,phope,1,N,1,1,803,5,0
73,N,pimmers,1,N,1,1,685,7,0
73,N,pirtin,1,N,1,1,670,6,0
73,W,place,2,W,1,0,585,5,9768
73,N,plainpang,1,N,1,1,1160,9,0
73,N,pluding,1,N,1,1,932,7,0
73,N,poblor,1,N,1,1,1344,6,0
73,W,point,2,W,1,1,445,5,7222
73,N,pokrons,1,N,1,1,642,7,0
73,N,pones,1,N,1,1,709,5,0
73,W,poor,2,W,1,1,481,4,4039
73,N,postbonds,1,N,1,1,1094,9,0
73,W,power,2,W,1,1,433,5,5913
73,N,prache,2,W,0,1,1222,6,0
73,N,predact,1,N,1,0,965,7,0
73,W,present,2,W,1,1,514,7,4386
73,W,press,2,W,1,0,463,5,2409
73,N,prug,1,N,1,1,980,4,0
73,W,put,2,W,1,1,471,3,12303
73,N,quave,2,W,0,0,596,5,0
73,W,question,2,W,1,0,563,8,5211
73,W,quickly,2,W,1,1,520,7,2677
73,N,ralmy,1,N,1,1,530,5,0
73,N,ralp,1,N,1,1,770,4,0
73,N,rankpay,1,N,1,NA,1163,7,0
73,W,read,2,W,1,1,463,4,5247
73,W,reading,2,W,1,1,711,7,3232
73,W,really,2,W,1,1,627,6,10617
73,N,reast,1,N,1,0,674,5,0
73,N,rebants,1,N,1,1,746,7,0
73,N,rebobbed,1,N,1,1,1016,8,0
73,N,rebole,1,N,1,1,1312,6,0
73,N,resperce,1,N,1,1,1412,8,0
73,N,restrudes,2,W,0,1,1793,9,0
73,W,right,2,W,1,1,415,5,14779
73,N,rirble,1,N,1,1,565,6,0
73,N,roelies,1,N,1,1,571,7,0
73,N,rof,1,N,1,0,705,3,0
73,W,running,2,W,1,1,601,7,2925
73,N,ruttered,2,W,0,1,2486,8,0
73,N,sawling,1,N,1,1,1597,7,0
73,N,scanser,1,N,1,0,1452,7,0
73,N,scorks,1,N,1,1,501,6,0
73,N,scrawed,2,W,0,0,1313,7,0
73,N,scrembers,1,N,1,1,820,9,0
73,N,seabock,1,N,1,0,802,7,0
73,N,sebnent,1,N,1,1,495,7,0
73,W,second,2,W,1,1,834,6,6089
73,N,senia,1,N,1,0,677,5,0
73,W,sense,2,W,1,1,491,5,5149
73,W,sent,2,W,1,0,521,4,2755
73,N,sesemn,1,N,1,1,607,6,0
73,N,sheihold,1,N,1,1,760,8,0
73,N,shele,1,N,1,1,1214,5,0
73,N,shockle,1,N,1,1,1320,7,0
73,W,short,2,W,1,1,586,5,3454
73,N,shothing,1,N,1,0,745,8,0
73,N,shuthogs,1,N,1,1,1319,8,0
73,N,sildal,1,N,1,1,713,6,0
73,N,simly,1,N,1,1,1059,5,0
73,W,simply,2,W,1,1,706,6,4161
73,N,sinesman,1,N,1,1,1715,8,0
73,W,single,2,W,1,1,767,6,2623
73,N,sittered,1,N,1,1,1218,8,0
73,W,sitting,2,W,1,1,541,7,2687
73,W,six,2,W,1,1,593,3,3794
73,N,skyweak,1,N,1,1,1041,7,0
73,N,sleener,1,N,1,1,593,7,0
73,N,smeardy,1,N,1,1,650,7,0
73,N,soathe,2,W,0,1,860,6,0
73,W,social,2,W,1,1,605,6,7192
73,N,soffle,2,W,0,0,614,6,0
73,W,someone,2,W,1,1,920,7,3755
73,W,sometimes,2,W,1,1,511,9,5226
73,W,soon,2,W,1,1,528,4,5116
73,W,sort,2,W,1,1,473,4,5883
73,W,south,2,W,1,1,571,5,3512
73,N,spoomed,1,N,1,1,544,7,0
73,N,spush,1,N,1,1,931,5,0
73,N,squench,2,W,0,1,917,7,0
73,N,squites,2,W,0,1,743,7,0
73,W,stand,2,W,1,1,536,5,2462
73,W,start,2,W,1,1,548,5,3841
73,W,started,2,W,1,0,662,7,3630
73,N,stase,1,N,1,1,747,5,0
73,W,state,2,W,1,0,545,5,5299
73,W,stay,2,W,1,1,601,4,2792
73,N,stenned,1,N,1,0,658,7,0
73,W,stopped,2,W,1,1,641,7,2605
73,N,stouls,1,N,1,1,914,6,0
73,W,students,2,W,1,1,510,8,3587
73,W,study,2,W,1,1,991,5,2502
73,N,suare,1,N,1,1,758,5,0
73,W,subject,2,W,1,1,587,7,2952
73,W,sun,2,W,1,1,481,3,2689
73,W,sure,2,W,1,1,488,4,5439
73,W,system,2,W,1,1,556,6,5352
73,W,table,2,W,1,1,580,5,3645
73,W,take,2,W,1,1,440,4,13804
73,W,talk,2,W,1,1,461,4,4671
73,N,tantrids,1,N,1,1,1629,8,0
73,N,tarve,1,N,1,1,560,5,0
73,N,tebts,1,N,1,0,569,5,0
73,N,tedge,1,N,1,1,604,5,0
73,W,terms,2,W,1,1,532,5,3097
73,N,texbres,1,N,1,1,728,7,0
73,N,thewsands,1,N,1,1,1174,9,0
73,W,thing,2,W,1,0,520,5,9722
73,W,things,2,W,1,1,406,6,11100
73,W,think,2,W,1,1,546,5,21904
73,W,thinking,2,W,1,1,568,8,3239
73,W,third,2,W,1,1,647,5,3534
73,N,thorms,2,W,0,1,1275,6,0
73,W,three,2,W,1,0,733,5,11344
73,N,thushing,1,N,1,1,1066,8,0
73,N,thuting,1,N,1,1,713,7,0
73,N,timier,1,N,1,1,2002,6,0
73,W,today,2,W,1,1,422,5,4123
73,N,toge,1,N,1,1,610,4,0
73,W,told,2,W,1,0,408,4,8815
73,W,took,2,W,1,1,533,4,8508
73,W,total,2,W,1,1,526,5,2436
73,N,touding,1,N,1,1,646,7,0
73,N,towd,1,N,1,1,692,4,0
73,N,towth,1,N,1,0,736,5,0
73,N,trag,1,N,1,0,702,4,0
73,N,trartgerse,1,N,1,1,835,10,0
73,N,tredies,1,N,1,1,777,7,0
73,N,tricums,1,N,1,1,640,7,0
73,W,tried,2,W,1,1,523,5,3800
73,N,trirule,1,N,1,1,716,7,0
73,N,trombles,1,N,1,0,765,8,0
73,N,trote,1,N,1,1,647,5,0
73,W,trouble,2,W,1,1,548,7,2631
73,W,try,2,W,1,1,515,3,4804
73,W,trying,2,W,1,1,572,6,4318
73,N,tryres,1,N,1,1,626,6,0
73,N,tuge,1,N,1,1,529,4,0
73,N,tunted,1,N,1,1,775,6,0
73,N,tupgring,1,N,1,1,625,8,0
73,W,turned,2,W,1,1,719,6,5815
73,N,turos,2,W,0,1,1168,5,0
73,N,twockotts,1,N,1,1,607,9,0
73,N,unrouse,1,N,1,1,684,7,0
73,N,varom,1,N,1,1,640,5,0
73,N,vatted,1,N,1,0,632,6,0
73,N,vazes,2,W,0,1,1339,5,0
73,N,vikes,1,N,1,0,967,5,0
73,W,village,2,W,1,1,542,7,2422
73,W,voice,2,W,1,1,480,5,4159
73,W,waiting,2,W,1,1,484,7,2491
73,W,walked,2,W,1,1,557,6,2760
73,N,walkhound,1,N,1,1,975,9,0
73,W,wall,2,W,1,1,426,4,2374
73,N,warlards,1,N,1,1,1006,8,0
73,N,wartsag,1,N,1,1,681,7,0
73,N,watchgirds,1,N,1,0,1428,10,0
73,W,ways,2,W,1,1,507,4,2793
73,N,weeter,1,N,1,1,608,6,0
73,N,weeveing,1,N,1,0,475,8,0
73,N,wexen,1,N,1,1,1028,5,0
73,W,whether,2,W,1,1,778,7,5978
73,N,whorers,2,W,0,1,1530,7,0
73,W,within,2,W,1,1,512,6,5239
73,W,woman,2,W,1,0,506,5,6072
73,W,women,2,W,1,1,442,5,9169
73,N,wooneals,1,N,1,1,854,8,0
73,W,word,2,W,1,1,624,4,3950
73,W,work,2,W,1,1,444,4,14931
73,W,worked,2,W,1,0,540,6,2600
73,W,workers,2,W,1,1,460,7,3020
73,W,world,2,W,1,1,487,5,13345
73,W,would,2,W,1,1,456,5,52884
73,W,wrong,2,W,1,1,438,5,3754
73,W,year,2,W,1,1,1002,4,9105
74,W,able,2,W,1,1,425,4,5870
74,N,adbries,1,N,1,1,1733,7,0
74,N,affope,1,N,1,1,420,6,0
74,W,age,2,W,1,0,611,3,4437
74,W,ago,2,W,1,1,451,3,4030
74,N,ahord,1,N,1,1,549,5,0
74,W,air,2,W,1,1,499,3,4496
74,N,alap,1,N,1,1,915,4,0
74,N,allaps,1,N,1,1,516,6,0
74,N,alldets,1,N,1,1,581,7,0
74,N,allob,1,N,1,1,628,5,0
74,W,allowed,2,W,1,0,498,7,2370
74,W,almost,2,W,1,1,509,6,8426
74,W,alone,2,W,1,1,452,5,3714
74,N,anyne,1,N,1,1,505,5,0
74,W,area,2,W,1,1,580,4,3603
74,N,arecand,1,N,1,1,731,7,0
74,W,arms,2,W,1,1,470,4,2668
74,N,arrume,1,N,1,1,594,6,0
74,N,artbrace,1,N,1,1,445,8,0
74,N,asan,1,N,1,1,461,4,0
74,W,ask,2,W,1,1,442,3,4052
74,N,assones,1,N,1,1,700,7,0
74,N,atake,1,N,1,1,855,5,0
74,N,ayards,1,N,1,1,814,6,0
74,N,aydran,1,N,1,1,516,6,0
74,W,baby,2,W,1,1,420,4,3281
74,W,back,2,W,1,0,746,4,22071
74,N,baise,1,N,1,0,694,5,0
74,N,beave,1,N,1,1,1571,5,0
74,N,beaved,1,N,1,1,692,6,0
74,W,become,2,W,1,1,476,6,6925
74,W,bed,2,W,1,1,509,3,4376
74,W,began,2,W,1,1,741,5,6392
74,W,behind,2,W,1,0,1884,6,5741
74,W,believe,2,W,1,1,532,7,5156
74,N,bequtch,1,N,1,1,471,7,0
74,W,big,2,W,1,1,1948,3,5677
74,N,bisters,1,N,1,1,1039,7,0
74,W,black,2,W,1,1,528,5,6011
74,N,blant,2,W,0,1,851,5,0
74,N,blindmows,1,N,1,1,665,9,0
74,W,books,2,W,1,1,439,5,2948
74,W,boys,2,W,1,1,683,4,2599
74,N,brap,1,N,1,0,594,4,0
74,N,brears,1,N,1,1,989,6,0
74,N,breefs,1,N,1,1,467,6,0
74,W,britain,2,W,1,1,489,7,4169
74,N,bruite,1,N,1,0,510,6,0
74,N,buddhands,1,N,1,1,456,9,0
74,W,building,2,W,1,1,449,8,2854
74,N,bumb,1,N,1,0,899,4,0
74,N,bumpfirth,1,N,1,1,1328,9,0
74,N,burdemned,1,N,1,1,556,9,0
74,N,caicets,1,N,1,1,506,7,0
74,N,caiths,1,N,1,1,515,6,0
74,W,call,2,W,1,1,448,4,4276
74,W,car,2,W,1,0,491,3,4944
74,W,case,2,W,1,1,430,4,6866
74,N,caspode,1,N,1,1,463,7,0
74,N,causemen,1,N,1,1,775,8,0
74,N,cedders,1,N,1,1,473,7,0
74,W,cent,2,W,1,1,678,4,10038
74,W,centre,2,W,1,0,692,6,3135
74,N,chalms,1,N,1,1,936,6,0
74,W,chance,2,W,1,1,375,6,2621
74,W,change,2,W,1,0,430,6,4909
74,N,chimbles,1,N,1,0,613,8,0
74,N,chinty,1,N,1,1,1535,6,0
74,W,class,2,W,1,NA,698,5,3793
74,N,clealy,1,N,1,1,605,6,0
74,W,clearly,2,W,1,1,431,7,2561
74,N,cleased,1,N,1,1,1320,7,0
74,N,cleshing,1,N,1,1,1011,8,0
74,N,clushed,1,N,1,1,1158,7,0
74,N,codcreel,1,N,1,0,453,8,0
74,N,coflu,1,N,1,1,630,5,0
74,N,coirs,1,N,1,0,1401,5,0
74,N,combens,1,N,1,0,650,7,0
74,W,come,2,W,1,1,636,4,15605
74,W,comes,2,W,1,0,641,5,3394
74,W,common,2,W,1,1,409,6,3234
74,N,compots,1,N,1,1,1153,7,0
74,N,conculls,1,N,1,1,590,8,0
74,N,connes,1,N,1,1,1475,6,0
74,N,conzes,1,N,1,1,644,6,0
74,N,copting,2,W,0,1,1326,7,0
74,W,cost,1,N,0,1,510,4,2497
74,W,country,2,W,1,0,458,7,6561
74,N,crailbred,1,N,1,1,846,9,0
74,N,crankness,2,W,0,0,773,9,0
74,N,crirps,1,N,1,1,950,6,0
74,N,critecruss,1,N,1,1,852,10,0
74,N,crostcind,1,N,1,0,493,9,0
74,N,cucking,1,N,1,1,884,7,0
74,N,cunkect,1,N,1,1,1069,7,0
74,W,cut,2,W,1,0,364,3,3180
74,N,dabbon,1,N,1,1,584,6,0
74,N,dape,2,W,0,1,944,4,0
74,W,dark,2,W,1,1,1396,4,3331
74,W,days,2,W,1,1,505,4,6999
74,W,dead,2,W,1,1,1716,4,3289
74,W,deal,2,W,1,1,457,4,3153
74,W,death,2,W,1,0,1059,5,4008
74,W,deep,2,W,1,1,478,4,2413
74,N,detued,1,N,1,1,431,6,0
74,N,dinnects,1,N,1,1,689,8,0
74,N,displaked,1,N,1,1,715,9,0
74,N,doger,1,N,1,1,546,5,0
74,N,draced,1,N,1,1,2360,6,0
74,N,draughed,1,N,1,0,773,8,0
74,N,dwaw,1,N,1,1,713,4,0
74,W,early,2,W,1,1,556,5,5698
74,N,earnumns,1,N,1,1,781,8,0
74,W,earth,2,W,1,1,463,5,2825
74,W,east,2,W,1,1,550,4,2409
74,W,either,2,W,1,1,728,6,5303
74,N,enbeys,1,N,1,1,664,6,0
74,W,english,2,W,1,1,481,7,3681
74,W,enough,2,W,1,1,571,6,8881
74,N,esdorts,1,N,1,0,502,7,0
74,N,eticts,1,N,1,1,659,6,0
74,W,even,2,W,1,1,438,4,23445
74,W,every,2,W,1,1,466,5,9788
74,N,fabble,2,W,0,1,709,6,0
74,W,fact,2,W,1,1,477,4,9130
74,N,facured,1,N,1,0,1018,7,0
74,N,faney,1,N,1,1,457,5,0
74,W,far,2,W,1,0,415,3,9230
74,N,fasope,1,N,1,1,410,6,0
74,N,fawnstrip,1,N,1,1,635,9,0
74,W,feet,2,W,1,1,488,4,4104
74,W,find,2,W,1,0,657,4,9272
74,W,fine,2,W,1,0,536,4,2563
74,N,firch,1,N,1,1,406,5,0
74,N,firched,1,N,1,1,860,7,0
74,W,fire,2,W,1,0,598,4,2738
74,W,first,2,W,1,1,529,5,21740
74,N,fissards,1,N,1,1,896,8,0
74,W,floor,2,W,1,1,499,5,2888
74,N,floot,1,N,1,1,1208,5,0
74,N,foke,1,N,1,1,748,4,0
74,N,folt,1,N,1,1,755,4,0
74,N,forebass,1,N,1,1,800,8,0
74,N,forgoins,1,N,1,1,514,8,0
74,W,forward,2,W,1,1,473,7,2588
74,W,friends,2,W,1,1,439,7,3674
74,W,front,2,W,1,1,955,5,4588
74,W,full,2,W,1,1,476,4,4818
74,N,fungaits,1,N,1,1,592,8,0
74,W,future,2,W,1,0,456,6,3482
74,N,gabal,1,N,1,1,575,5,0
74,N,gallind,1,N,1,1,443,7,0
74,W,game,2,W,1,1,452,4,2649
74,W,gave,2,W,1,1,842,4,5164
74,N,geads,1,N,1,1,446,5,0
74,N,gno,1,N,1,0,458,3,0
74,W,going,2,W,1,1,454,5,14937
74,W,good,2,W,1,1,609,4,16874
74,N,grakh,1,N,1,1,1089,5,0
74,N,grares,1,N,1,1,819,6,0
74,W,great,1,N,0,0,351,5,11693
74,W,greater,2,W,1,1,479,7,2542
74,N,greetman,1,N,1,1,504,8,0
74,N,gringest,1,N,1,1,757,8,0
74,W,ground,2,W,1,0,598,6,3354
74,W,group,2,W,1,1,520,5,5462
74,W,groups,2,W,1,1,657,6,3000
74,N,habbling,1,N,1,1,739,8,0
74,W,hair,2,W,1,1,521,4,3420
74,W,hands,2,W,1,1,543,5,5094
74,W,hard,2,W,1,1,444,4,4744
74,N,hargers,1,N,1,1,882,7,0
74,N,harred,1,N,1,1,800,6,0
74,N,hartorbs,1,N,1,1,822,8,0
74,N,hawls,1,N,1,1,860,5,0
74,W,health,2,W,1,0,1233,6,2361
74,W,heard,2,W,1,1,535,5,5070
74,W,heart,2,W,1,1,601,5,2597
74,W,heavy,2,W,1,1,487,5,2376
74,N,hecking,1,N,1,1,784,7,0
74,W,held,2,W,1,1,661,4,3825
74,N,herge,2,W,0,0,539,5,0
74,N,hids,1,N,1,1,1907,4,0
74,W,high,2,W,1,1,508,4,6516
74,N,hoddled,1,N,1,1,1274,7,0
74,W,hold,2,W,1,1,952,4,2813
74,N,hollord,1,N,1,1,585,7,0
74,W,hope,2,W,1,1,470,4,3333
74,N,houch,1,N,1,1,598,5,0
74,W,house,2,W,1,1,506,5,10001
74,W,husband,2,W,1,1,492,7,2405
74,W,idea,2,W,1,1,520,4,4879
74,N,ikh,1,N,1,1,428,3,0
74,N,inclels,1,N,1,0,1363,7,0
74,W,indeed,2,W,1,1,494,6,4533
74,N,ingrished,1,N,1,1,1053,9,0
74,N,inmuent,1,N,1,1,1129,7,0
74,W,inside,2,W,1,1,989,6,3313
74,W,interest,2,W,1,1,798,8,3825
74,N,issen,1,N,1,1,657,5,0
74,N,jendar,1,N,1,1,582,6,0
74,N,jiffing,1,N,1,1,1935,7,0
74,W,job,2,W,1,1,668,3,4372
74,W,john,2,W,1,0,509,4,3566
74,N,jult,1,N,1,1,603,4,0
74,W,keep,2,W,1,1,667,4,6264
74,N,kifts,1,N,1,1,544,5,0
74,W,knew,1,N,0,1,1083,4,8152
74,W,knowledge,2,W,1,1,885,9,2421
74,W,labour,2,W,1,0,482,6,4679
74,N,laf,1,N,1,1,480,3,0
74,W,land,2,W,1,1,577,4,4455
74,N,lanfood,1,N,1,1,423,7,0
74,W,language,2,W,1,1,539,8,2357
74,N,lape,1,N,1,1,1692,4,0
74,N,larm,1,N,1,0,624,4,0
74,W,last,2,W,1,1,466,4,11755
74,W,later,2,W,1,1,559,5,7490
74,W,law,2,W,1,1,678,3,2983
74,W,least,2,W,1,1,442,5,6427
74,W,leave,2,W,1,1,503,5,4355
74,N,leez,1,N,1,1,476,4,0
74,W,left,2,W,1,1,571,4,9889
74,W,less,2,W,1,1,433,4,8227
74,W,let,2,W,1,1,1001,3,7038
74,W,life,2,W,1,1,568,4,13180
74,W,like,2,W,1,1,425,4,35451
74,W,line,2,W,1,1,528,4,3920
74,N,lisedess,1,N,1,0,656,8,0
74,W,little,2,W,1,1,688,6,17410
74,W,live,2,W,1,0,641,4,4183
74,W,lived,2,W,1,1,420,5,2480
74,N,loamed,2,W,0,1,680,6,0
74,N,loles,1,N,1,1,581,5,0
74,W,look,2,W,1,1,1451,4,10584
74,W,looking,2,W,1,1,1005,7,5428
74,N,loppet,1,N,1,1,469,6,0
74,N,lorbor,1,N,1,1,456,6,0
74,W,lord,2,W,1,1,789,4,3681
74,W,lost,2,W,1,1,843,4,3795
74,W,lot,2,W,1,1,430,3,5724
74,N,lunsier,1,N,1,1,797,7,0
74,N,lunty,1,N,1,1,1092,5,0
74,W,made,2,W,1,1,508,4,17860
74,W,make,2,W,1,1,534,4,15832
74,W,makes,2,W,1,1,1115,5,3237
74,W,man,2,W,1,1,790,3,17866
74,N,manged,2,W,0,0,520,6,0
74,W,many,2,W,1,1,779,4,17343
74,N,maoun,1,N,1,0,459,5,0
74,W,market,2,W,1,1,507,6,2374
74,N,marroy,1,N,1,1,665,6,0
74,N,matchblires,1,N,1,0,477,11,0
74,W,matter,2,W,1,1,752,6,5136
74,W,maybe,2,W,1,1,488,5,2425
74,W,mean,2,W,1,1,489,4,7547
74,W,means,2,W,1,1,529,5,4753
74,W,meant,2,W,1,1,447,5,2575
74,W,meet,2,W,1,1,487,4,2473
74,W,meeting,2,W,1,1,445,7,2603
74,W,might,2,W,1,1,485,5,13216
74,N,minching,1,N,1,0,1156,8,0
74,W,mind,2,W,1,1,627,4,6283
74,N,mirched,1,N,1,1,468,7,0
74,N,mirt,1,N,1,0,798,4,0
74,W,miss,2,W,1,1,574,4,4159
74,N,mocksmess,1,N,1,0,758,9,0
74,N,molions,1,N,1,1,685,7,0
74,N,mollow,2,W,0,1,544,6,0
74,W,moment,2,W,1,1,468,6,5965
74,W,money,2,W,1,1,478,5,7226
74,W,months,2,W,1,0,982,6,4052
74,W,morning,2,W,1,1,1081,7,5406
74,N,mortans,1,N,1,1,568,7,0
74,N,morth,1,N,1,1,1216,5,0
74,W,mother,2,W,1,1,571,6,7662
74,N,moundtrash,1,N,1,1,411,10,0
74,W,mouth,2,W,1,1,502,5,2411
74,W,moved,2,W,1,1,572,5,3140
74,W,movement,2,W,1,1,514,8,3426
74,N,murans,1,N,1,1,692,6,0
74,N,murtide,1,N,1,1,1717,7,0
74,W,name,1,N,0,1,713,4,4736
74,W,natural,2,W,1,1,532,7,2871
74,N,naubles,1,N,1,1,523,7,0
74,W,near,2,W,1,0,677,4,3377
74,W,need,2,W,1,1,673,4,8342
74,N,nenceless,1,N,1,1,616,9,0
74,N,nightdrab,1,N,1,1,1285,9,0
74,W,nothing,2,W,1,1,463,7,9210
74,W,office,2,W,1,1,826,6,4460
74,W,oh,2,W,1,1,554,2,8158
74,W,old,2,W,1,1,567,3,13198
74,N,onching,1,N,1,0,577,7,0
74,W,ones,2,W,1,1,444,4,2555
74,N,ony,1,N,1,0,679,3,0
74,W,opened,2,W,1,1,461,6,2405
74,W,order,2,W,1,1,674,5,4865
74,W,others,2,W,1,0,458,6,5597
74,N,outsears,1,N,1,1,486,8,0
74,N,pafts,1,N,1,1,1045,5,0
74,W,paper,2,W,1,1,839,5,3128
74,W,part,2,W,1,1,601,4,8895
74,W,passed,2,W,1,1,449,6,2490
74,W,people,2,W,1,1,386,6,26215
74,W,per,1,N,0,1,467,3,6515
74,W,perhaps,2,W,1,1,557,7,8487
74,W,period,2,W,1,1,478,6,3056
74,W,personal,2,W,1,1,542,8,2666
74,N,pewyer,1,N,1,1,366,6,0
74,N,phamecalls,1,N,1,1,785,10,0
74,N,phicker,1,N,1,1,607,7,0
74,N,pift,2,W,0,1,560,4,0
74,N,pimmers,1,N,1,1,546,7,0
74,N,pirched,2,W,0,1,1726,7,0
74,N,pitroods,1,N,1,1,662,8,0
74,N,plansgrant,1,N,1,1,589,10,0
74,W,play,2,W,1,0,502,4,4951
74,N,plewers,1,N,1,1,468,7,0
74,W,police,2,W,1,1,456,6,3770
74,N,pones,1,N,1,0,844,5,0
74,N,poocer,1,N,1,1,445,6,0
74,N,portbile,1,N,1,1,439,8,0
74,W,pounds,2,W,1,1,591,6,3922
74,N,predoxed,1,N,1,1,807,8,0
74,N,preruncts,1,N,1,1,1294,9,0
74,W,private,2,W,1,1,491,7,3456
74,W,problem,2,W,1,1,438,7,4785
74,W,problems,2,W,1,1,483,8,4268
74,W,process,2,W,1,1,506,7,2687
74,N,progger,1,N,1,0,695,7,0
74,N,progners,1,N,1,1,565,8,0
74,N,prussosks,1,N,1,1,418,9,0
74,W,public,2,W,1,1,469,6,6382
74,N,puel,1,N,1,1,566,4,0
74,N,puge,1,N,1,0,1476,4,0
74,N,quardes,1,N,1,1,1164,7,0
74,N,quiprant,1,N,1,1,491,8,0
74,W,quite,2,W,1,1,729,5,9866
74,N,radil,1,N,1,1,677,5,0
